date,temperature_c,humidity_pct,wind_speed_kmh,solar_radiation_w_m2,pressure_hpa,rainfall_mm,heat_index_c,wbgt_c,apparent_temperature_c,thermal_stress_score,thermal_stress_level,heatwave
2020-02-27 18:00:00,35.5,62.0,7.3,598.0,1004.8,0.4,37.7,34.7,41.9,34.64,Moderate,0
2020-02-28 00:00:00,34.3,49.0,21.8,457.0,1010.0,0.1,34.1,33.0,34.8,26.79,Low,0
2020-02-28 06:00:00,29.4,51.5,2.4,1100.0,1012.6,0.8,31.7,29.4,31.9,34.16,Moderate,0
2020-02-28 12:00:00,49.0,62.2,9.0,509.0,1013.3,0.5,51.0,46.8,67.2,39.79,High,1
2020-02-28 18:00:00,38.4,20.4,5.9,634.0,995.5,0.5,38.7,35.9,37.8,26.13,Low,0
2020-02-29 00:00:00,19.8,25.9,11.8,786.0,997.2,4.6,19.7,19.5,15.5,20.53,Low,0
2020-02-29 06:00:00,35.3,86.1,1.1,781.0,998.1,0.4,39.5,35.6,47.3,43.19,High,0
2020-02-29 12:00:00,29.4,25.8,20.4,608.0,1024.3,0.2,28.2,28.0,24.9,20.23,Low,0
2020-02-29 18:00:00,40.0,73.0,9.3,510.0,1010.1,0.2,42.5,39.1,51.9,38.29,High,1
2020-03-01 00:00:00,28.5,89.0,3.8,1056.0,1009.6,2.5,32.5,29.8,35.2,43.11,High,0
2020-03-01 06:00:00,33.2,40.3,5.2,525.0,1008.7,1.9,34.6,31.8,34.9,28.58,Moderate,0
2020-03-01 12:00:00,37.5,47.8,12.1,440.0,991.8,0.2,38.4,35.9,41.3,29.78,Moderate,0
2020-03-01 18:00:00,40.1,62.7,4.9,389.0,1024.4,0.4,42.6,38.7,50.4,35.8,Moderate,1
2020-03-02 00:00:00,25.6,86.1,27.1,118.0,1009.8,2.1,26.7,26.2,25.6,29.24,Moderate,0
2020-03-02 06:00:00,31.7,90.6,8.5,755.0,1012.2,0.5,35.2,32.5,40.0,41.05,High,0
2020-03-02 12:00:00,30.7,75.5,24.0,50.0,987.3,6.0,31.6,30.3,33.0,30.36,Moderate,0
2020-03-02 18:00:00,29.4,26.5,10.5,549.0,1012.8,1.2,29.5,27.9,26.9,22.29,Low,0
2020-03-03 00:00:00,46.4,70.2,15.0,499.0,1001.4,0.3,48.1,44.7,63.2,39.28,High,1
2020-03-03 06:00:00,36.8,50.8,14.4,1100.0,991.8,2.9,37.6,36.0,40.4,35.64,Moderate,0
2020-03-03 12:00:00,25.2,55.3,6.4,92.0,995.5,0.6,27.2,24.7,25.8,24.78,Low,0
2020-03-03 18:00:00,40.4,23.7,15.1,325.0,992.4,0.5,39.8,37.5,39.3,23.7,Low,0
2020-03-04 00:00:00,48.9,34.3,6.9,516.0,992.2,0.6,49.8,45.7,56.7,33.28,Moderate,1
2020-03-04 06:00:00,41.2,79.3,2.1,501.0,1005.6,2.2,44.9,40.4,57.3,42.47,High,1
2020-03-04 12:00:00,23.4,54.0,8.0,413.0,1001.1,0.3,25.1,23.4,23.0,25.63,Low,0
2020-03-04 18:00:00,30.6,42.6,3.3,530.0,1008.3,0.7,32.3,29.6,32.1,27.98,Low,0
2020-03-05 00:00:00,42.9,48.8,6.7,235.0,1021.8,0.0,44.5,40.6,51.4,31.93,Moderate,1
2020-03-05 06:00:00,29.0,84.1,9.1,639.0,1003.7,2.6,32.1,29.7,34.3,37.96,Moderate,0
2020-03-05 12:00:00,37.1,76.2,4.4,50.0,982.6,0.6,40.4,36.1,48.0,35.45,Moderate,0
2020-03-05 18:00:00,39.4,40.4,13.7,544.0,1002.6,0.4,39.8,37.4,42.2,29.31,Moderate,0
2020-03-06 00:00:00,27.5,28.8,6.8,400.0,1016.9,1.3,28.1,26.2,25.7,21.67,Low,0
2020-03-06 06:00:00,33.6,38.9,3.2,804.0,1004.1,1.8,35.2,32.4,35.6,30.86,Moderate,0
2020-03-06 12:00:00,18.0,89.1,4.5,989.0,1020.3,2.5,21.9,20.3,19.2,37.77,Moderate,0
2020-03-06 18:00:00,26.8,63.6,10.1,467.0,1009.5,0.6,28.8,26.8,28.2,29.65,Moderate,0
2020-03-07 00:00:00,32.2,60.0,7.7,898.0,986.6,2.5,34.3,32.0,36.2,35.56,Moderate,0
2020-03-07 06:00:00,25.3,64.7,11.5,471.0,1006.1,0.9,27.2,25.5,25.9,29.11,Moderate,0
2020-03-07 12:00:00,45.4,47.5,10.1,308.0,1008.0,0.2,46.6,42.8,54.7,32.66,Moderate,1
2020-03-07 18:00:00,24.0,80.5,4.1,986.0,1015.8,2.8,27.5,25.4,27.1,38.48,High,0
2020-03-08 00:00:00,30.9,59.2,5.7,680.0,1023.2,1.2,33.2,30.6,34.5,33.08,Moderate,0
2020-03-08 06:00:00,34.9,28.8,16.6,551.0,1014.1,1.4,34.3,33.0,33.0,24.21,Low,0
2020-03-08 12:00:00,44.1,29.7,4.7,722.0,1009.4,4.2,45.0,41.5,48.1,33.22,Moderate,1
2020-03-08 18:00:00,23.9,60.3,24.3,619.0,1011.8,1.2,24.0,24.2,21.1,26.03,Low,0
2020-03-09 00:00:00,42.1,90.2,2.6,533.0,1003.3,0.0,46.3,41.6,62.0,44.97,High,1
2020-03-09 06:00:00,34.1,43.1,16.2,218.0,990.4,3.1,34.3,32.4,34.5,25.6,Low,0
2020-03-09 12:00:00,27.1,85.2,8.6,482.0,1005.4,0.5,30.3,27.9,31.5,35.57,Moderate,0
2020-03-09 18:00:00,37.2,77.3,4.1,706.0,1008.7,1.0,40.6,36.9,48.5,40.89,High,0
2020-03-10 00:00:00,35.4,38.6,9.9,519.0,993.0,0.3,36.1,33.7,36.8,27.6,Low,0
2020-03-10 06:00:00,29.8,22.7,4.9,776.0,1018.3,0.5,30.3,28.4,28.0,24.1,Low,0
2020-03-10 12:00:00,34.5,27.6,6.0,646.0,1015.1,1.7,35.2,32.7,34.3,26.66,Low,0
2020-03-10 18:00:00,31.3,74.6,7.0,330.0,991.3,0.8,34.2,31.1,37.1,34.09,Moderate,0
2020-03-11 00:00:00,34.8,35.0,15.4,220.0,1018.7,1.5,34.7,32.8,34.2,23.5,Low,0
2020-03-11 06:00:00,38.6,47.8,5.7,511.0,1001.9,2.6,40.3,36.9,44.2,32.92,Moderate,0
2020-03-11 12:00:00,45.1,57.6,11.0,419.0,997.2,0.6,46.7,43.0,57.2,35.85,Moderate,1
2020-03-11 18:00:00,25.3,74.4,15.8,634.0,1015.8,1.3,27.1,26.0,26.1,32.04,Moderate,0
2020-03-12 00:00:00,48.9,28.5,9.7,370.0,1004.5,2.3,49.2,45.4,53.9,30.77,Moderate,1
2020-03-12 06:00:00,20.3,50.5,12.2,396.0,1024.0,1.9,21.4,20.4,17.9,22.95,Low,0
2020-03-12 12:00:00,32.9,56.4,9.1,813.0,996.5,1.2,34.6,32.4,36.4,33.6,Moderate,0
2020-03-12 18:00:00,38.1,60.6,13.5,587.0,987.7,0.7,39.5,37.0,44.7,34.24,Moderate,0
2020-03-13 00:00:00,36.0,81.4,3.1,374.0,1002.2,0.8,39.7,35.6,47.3,39.02,High,0
2020-03-13 06:00:00,29.6,32.9,23.0,554.0,1012.9,0.9,28.5,28.3,25.6,21.42,Low,0
2020-03-13 12:00:00,32.5,80.6,5.4,895.0,995.7,0.6,35.9,33.0,40.4,40.62,High,0
2020-03-13 18:00:00,30.5,72.0,8.7,623.0,991.7,1.8,33.1,30.6,35.1,35.29,Moderate,0
2020-03-14 00:00:00,29.9,61.7,1.5,698.0,1007.3,0.2,32.8,29.8,34.2,33.89,Moderate,0
2020-03-14 06:00:00,39.9,72.5,6.3,362.0,990.4,5.1,42.8,38.8,52.2,39.32,High,0
2020-03-14 12:00:00,36.5,50.9,11.3,807.0,1008.1,2.3,37.7,35.4,40.5,33.75,Moderate,0
2020-03-14 18:00:00,29.1,30.4,25.0,1100.0,1001.6,0.5,27.6,28.4,24.3,24.12,Low,0
2020-03-15 00:00:00,40.3,69.9,13.9,352.0,1009.9,0.1,42.1,39.1,50.8,35.5,Moderate,1
2020-03-15 06:00:00,36.2,59.4,6.7,255.0,991.2,1.9,38.4,34.9,42.6,32.38,Moderate,0
2020-03-15 12:00:00,39.7,68.0,2.4,594.0,1018.0,2.0,42.8,38.7,51.5,39.54,High,0
2020-03-15 18:00:00,38.4,45.3,21.3,769.0,1003.2,5.0,38.1,36.9,40.3,31.86,Moderate,0
2020-03-16 00:00:00,28.2,88.0,6.4,527.0,1012.6,0.4,31.8,29.0,34.0,37.5,Moderate,0
2020-03-16 06:00:00,30.1,64.1,11.3,287.0,1014.6,0.1,31.9,29.6,32.9,29.5,Moderate,0
2020-03-16 12:00:00,39.2,26.4,6.7,523.0,993.4,3.7,39.7,36.7,40.0,28.12,Moderate,0
2020-03-16 18:00:00,38.3,53.7,12.3,700.0,1013.8,0.4,39.5,37.0,43.8,33.59,Moderate,0
2020-03-17 00:00:00,33.9,76.7,20.7,448.0,990.7,1.9,35.3,33.6,39.2,34.32,Moderate,0
2020-03-17 06:00:00,34.8,79.6,15.2,702.0,991.3,0.1,37.0,34.8,42.4,37.82,Moderate,0
2020-03-17 12:00:00,42.9,57.1,7.6,841.0,1024.6,2.1,44.8,41.4,53.5,39.1,High,1
2020-03-17 18:00:00,29.9,87.1,21.6,610.0,1016.1,0.2,31.7,30.6,33.8,35.56,Moderate,0
2020-03-18 00:00:00,37.8,40.1,28.5,543.0,1025.7,1.8,36.4,36.0,36.9,26.04,Low,0
2020-03-18 06:00:00,32.6,50.8,17.9,757.0,1001.3,1.1,33.0,31.9,33.3,29.85,Moderate,0
2020-03-18 12:00:00,32.5,87.4,6.8,336.0,1006.0,4.7,36.1,32.6,41.2,39.28,High,0
2020-03-18 18:00:00,41.7,87.2,16.2,311.0,1010.3,0.1,44.1,40.9,57.7,39.69,High,1
2020-03-19 00:00:00,39.8,71.4,17.7,483.0,1004.9,0.5,41.2,38.8,49.5,36.02,Moderate,0
2020-03-19 06:00:00,39.7,84.4,7.7,427.0,997.5,0.1,43.0,39.1,54.3,40.66,High,0
2020-03-19 12:00:00,43.1,26.7,28.5,349.0,996.0,3.2,41.0,40.1,41.2,24.11,Low,0
2020-03-19 18:00:00,34.1,84.9,20.1,1008.0,1007.1,1.4,35.9,34.7,41.1,40.6,High,0
2020-03-20 00:00:00,38.8,44.0,8.0,1093.0,994.3,1.1,40.0,37.6,43.2,35.44,Moderate,0
2020-03-20 06:00:00,31.8,33.4,6.8,462.0,994.1,0.2,32.7,30.3,31.6,24.84,Low,0
2020-03-20 12:00:00,36.3,38.0,17.5,573.0,1008.9,1.0,36.1,34.6,36.4,26.98,Low,0
2020-03-20 18:00:00,33.1,51.3,33.4,503.0,1004.0,0.8,31.7,32.1,31.1,25.09,Low,0
2020-03-21 00:00:00,34.7,38.8,3.3,827.0,1014.4,0.6,36.2,33.4,37.1,31.07,Moderate,0
2020-03-21 06:00:00,38.2,44.0,12.7,876.0,1000.8,2.2,38.9,36.8,41.4,32.99,Moderate,0
2020-03-21 12:00:00,28.3,30.1,16.0,106.0,999.2,0.1,27.9,26.6,25.0,17.89,Low,0
2020-03-21 18:00:00,48.6,42.2,20.5,669.0,1009.2,1.6,48.2,45.9,56.6,33.9,Moderate,1
2020-03-22 00:00:00,27.0,62.9,16.1,223.0,996.9,2.6,28.2,26.7,27.2,27.24,Low,0
2020-03-22 06:00:00,25.5,53.1,6.5,990.0,998.4,3.6,27.4,25.8,25.9,32.14,Moderate,0
2020-03-22 12:00:00,42.1,46.0,3.0,660.0,998.8,2.1,44.0,40.2,50.0,35.53,Moderate,1
2020-03-22 18:00:00,39.5,76.0,7.4,344.0,1002.9,0.5,42.4,38.6,52.0,38.05,High,0
2020-03-23 00:00:00,38.4,87.0,15.8,490.0,1022.7,1.4,40.9,38.1,50.7,40.04,High,0
2020-03-23 06:00:00,38.4,76.8,6.0,478.0,991.2,0.2,41.5,37.7,50.3,38.94,High,0
2020-03-23 12:00:00,33.9,44.9,22.6,681.0,1018.0,0.2,33.4,32.8,33.3,27.14,Low,0
2020-03-23 18:00:00,27.7,75.8,8.5,810.0,1012.4,1.5,30.5,28.4,31.3,36.32,Moderate,0
2020-03-24 00:00:00,34.5,31.4,5.7,263.0,1020.7,2.9,35.4,32.4,35.0,25.22,Low,0
2020-03-24 06:00:00,29.3,29.8,13.7,1010.0,1036.4,0.1,29.1,28.4,26.6,25.5,Low,0
2020-03-24 12:00:00,40.8,45.9,7.9,951.0,1019.3,0.2,42.1,39.3,46.9,35.46,Moderate,1
2020-03-24 18:00:00,33.0,80.6,6.7,331.0,1014.3,1.3,36.2,32.9,41.0,36.6,Moderate,0
2020-03-25 00:00:00,28.2,38.5,30.9,568.0,991.9,0.4,26.4,27.3,23.0,20.53,Low,0
2020-03-25 06:00:00,31.8,24.7,5.9,978.0,993.1,1.4,32.3,30.5,30.5,27.13,Low,0
2020-03-25 12:00:00,36.9,29.9,7.2,858.0,1008.6,0.4,37.5,35.1,37.6,29.21,Moderate,0
2020-03-25 18:00:00,30.1,84.4,13.8,466.0,988.0,0.2,32.7,30.5,35.3,35.45,Moderate,0
2020-03-26 00:00:00,28.2,67.5,22.4,754.0,1011.2,1.2,28.9,28.5,28.3,31.16,Moderate,0
2020-03-26 06:00:00,35.7,39.0,12.9,1100.0,983.7,3.0,36.1,34.6,36.7,32.53,Moderate,0
2020-03-26 12:00:00,35.7,61.6,10.1,576.0,1016.5,1.7,37.6,34.9,41.6,34.36,Moderate,0
2020-03-26 18:00:00,30.5,59.6,33.2,392.0,1001.8,2.6,29.5,29.9,28.6,25.84,Low,0
2020-03-27 00:00:00,30.7,69.2,7.0,593.0,1006.3,0.5,33.3,30.6,35.4,34.34,Moderate,0
2020-03-27 06:00:00,35.6,37.5,7.0,612.0,997.5,3.3,36.6,34.0,37.4,29.74,Moderate,0
2020-03-27 12:00:00,23.9,84.8,6.0,419.0,986.0,0.7,27.4,24.9,27.0,34.14,Moderate,0
2020-03-27 18:00:00,24.1,43.2,12.4,660.0,1017.3,2.9,24.8,23.9,22.0,25.13,Low,0
2020-03-28 00:00:00,29.0,72.1,4.7,236.0,1018.4,1.0,32.0,28.9,33.6,32.25,Moderate,0
2020-03-28 06:00:00,32.5,21.2,3.7,384.0,1001.5,0.5,33.1,30.4,31.2,22.24,Low,0
2020-03-28 12:00:00,36.2,47.9,7.2,740.0,1011.6,0.5,37.7,35.0,40.3,32.55,Moderate,0
2020-03-28 18:00:00,44.3,46.4,2.3,111.0,1001.1,1.3,46.3,41.6,53.9,32.36,Moderate,1
2020-03-29 00:00:00,40.0,60.8,11.3,776.0,1007.9,0.1,41.7,38.9,48.5,36.8,Moderate,0
2020-03-29 06:00:00,32.9,25.5,12.4,50.0,1012.6,4.0,32.7,30.6,30.7,20.47,Low,0
2020-03-29 12:00:00,33.9,79.3,13.9,117.0,1010.6,0.5,36.2,33.4,41.0,33.35,Moderate,0
2020-03-29 18:00:00,27.0,36.3,16.7,425.0,1018.4,0.6,26.8,26.0,24.0,21.28,Low,0
2020-03-30 00:00:00,33.9,70.8,7.4,622.0,1010.2,0.4,36.6,33.6,40.8,36.28,Moderate,0
2020-03-30 06:00:00,32.0,80.2,20.8,881.0,1005.3,0.0,33.5,32.5,36.5,36.9,Moderate,0
2020-03-30 12:00:00,36.3,62.1,19.4,564.0,997.4,1.8,37.1,35.4,40.9,32.84,Moderate,0
2020-03-30 18:00:00,28.2,75.6,4.1,488.0,1000.2,1.3,31.5,28.5,32.9,34.88,Moderate,0
2020-03-31 00:00:00,37.6,69.6,9.1,695.0,1013.1,2.5,40.0,37.0,46.7,38.59,High,0
2020-03-31 06:00:00,44.7,46.7,0.9,332.0,990.0,0.1,46.9,42.2,55.0,34.14,Moderate,1
2020-03-31 12:00:00,33.2,80.7,21.0,585.0,1016.1,4.0,34.7,33.3,38.6,36.7,Moderate,0
2020-03-31 18:00:00,36.8,42.1,16.5,250.0,1002.2,0.6,36.9,34.8,38.2,25.87,Low,0
2020-04-01 00:00:00,38.8,62.8,24.1,571.0,996.8,3.7,39.0,37.7,44.4,33.92,Moderate,0
2020-04-01 06:00:00,31.2,75.9,2.6,518.0,994.0,0.2,34.7,31.3,38.0,36.45,Moderate,0
2020-04-01 12:00:00,35.6,48.4,13.2,349.0,1011.7,2.0,36.4,34.1,38.3,28.8,Moderate,0
2020-04-01 18:00:00,34.1,42.7,6.3,591.0,1004.9,1.3,35.5,32.8,36.4,29.65,Moderate,0
2020-04-02 00:00:00,34.7,54.5,1.5,590.0,1020.9,0.7,37.2,33.7,40.3,33.61,Moderate,0
2020-04-02 06:00:00,28.6,81.3,18.1,844.0,992.4,0.1,30.5,29.4,31.5,35.94,Moderate,0
2020-04-02 12:00:00,34.2,89.7,3.4,149.0,999.2,1.4,38.3,34.1,45.4,38.74,High,0
2020-04-02 18:00:00,37.5,60.9,12.0,531.0,1004.1,0.0,39.1,36.4,44.1,33.68,Moderate,0
2020-04-03 00:00:00,44.2,69.6,6.3,360.0,997.5,1.0,46.9,42.6,60.0,39.08,High,1
2020-04-03 06:00:00,40.7,87.7,10.6,767.0,1005.1,1.4,43.8,40.5,56.7,44.36,High,1
2020-04-03 12:00:00,49.1,27.4,16.8,738.0,1008.2,2.0,48.5,45.9,52.5,31.82,Moderate,1
2020-04-03 18:00:00,28.6,37.4,10.7,677.0,1009.8,7.1,29.2,27.7,27.3,27.64,Low,0
2020-04-04 00:00:00,40.1,73.2,4.6,374.0,1020.1,0.5,43.2,39.0,53.0,38.4,High,1
2020-04-04 06:00:00,35.3,81.8,31.4,771.0,992.0,0.6,35.6,35.4,40.6,36.05,Moderate,0
2020-04-04 12:00:00,49.3,84.3,7.4,167.0,1008.4,0.6,52.6,47.5,76.9,43.24,High,1
2020-04-04 18:00:00,28.3,51.1,5.4,116.0,998.5,2.0,30.2,27.4,29.7,26.0,Low,0
2020-04-05 00:00:00,28.1,26.7,8.9,231.0,1009.3,4.0,28.4,26.5,25.7,20.67,Low,0
2020-04-05 06:00:00,29.8,52.8,2.6,542.0,1009.3,5.5,32.1,29.2,32.6,32.08,Moderate,0
2020-04-05 12:00:00,19.1,37.3,5.8,719.0,995.1,4.4,20.3,19.2,16.7,23.69,Low,0
2020-04-05 18:00:00,30.3,41.8,7.8,50.0,996.0,3.2,31.5,28.8,30.7,24.02,Low,0
2020-04-06 00:00:00,28.7,77.9,11.3,881.0,1010.1,7.1,31.2,29.4,32.6,39.22,High,0
2020-04-06 06:00:00,35.1,25.7,9.8,583.0,1005.2,0.7,35.2,33.1,34.0,24.88,Low,0
2020-04-06 12:00:00,36.4,82.1,13.2,158.0,1002.8,4.4,38.9,35.8,46.2,36.99,Moderate,0
2020-04-06 18:00:00,47.1,52.1,9.1,575.0,1011.6,2.1,48.6,44.8,59.6,37.45,Moderate,1
2020-04-07 00:00:00,40.7,64.7,19.3,823.0,1012.3,0.3,41.6,39.7,49.2,36.91,Moderate,0
2020-04-07 06:00:00,30.0,26.7,14.8,700.0,999.7,0.1,29.6,28.6,26.8,22.5,Low,0
2020-04-07 12:00:00,27.7,45.3,12.5,825.0,996.5,0.4,28.5,27.3,26.8,27.62,Low,0
2020-04-07 18:00:00,37.4,26.7,21.4,208.0,992.4,2.3,36.2,34.8,34.9,21.59,Low,0
2020-04-08 00:00:00,24.8,92.1,21.4,446.0,1005.3,1.5,26.8,26.0,26.1,33.78,Moderate,0
2020-04-08 06:00:00,46.8,80.5,10.3,319.0,990.8,0.4,49.6,45.3,68.6,41.66,High,1
2020-04-08 12:00:00,42.3,54.5,7.2,979.0,1006.0,2.0,44.2,41.0,51.8,39.26,High,1
2020-04-08 18:00:00,30.7,36.8,11.0,710.0,1017.2,0.2,31.2,29.6,29.9,26.21,Low,0
2020-04-09 00:00:00,22.0,90.0,8.6,1100.0,1001.5,2.6,25.5,24.0,24.2,39.84,High,0
2020-04-09 06:00:00,43.5,45.8,7.0,433.0,999.6,2.4,44.9,41.2,51.5,33.71,Moderate,1
2020-04-09 12:00:00,33.2,32.1,10.7,369.0,1025.0,5.4,33.5,31.4,32.5,25.48,Low,0
2020-04-09 18:00:00,42.7,62.2,12.2,514.0,1020.1,0.2,44.3,41.1,53.7,36.25,Moderate,1
2020-04-10 00:00:00,22.8,90.8,14.3,895.0,997.4,3.6,25.6,24.6,24.3,38.07,High,0
2020-04-10 06:00:00,29.8,20.3,23.6,458.0,1006.4,0.6,28.0,28.0,24.0,17.41,Low,0
2020-04-10 12:00:00,34.0,37.9,11.4,581.0,1008.3,0.8,34.5,32.5,34.4,27.13,Low,0
2020-04-10 18:00:00,34.3,90.4,9.3,574.0,1007.0,0.9,37.7,34.6,44.6,40.79,High,0
2020-04-11 00:00:00,30.8,32.8,17.8,560.0,1023.1,1.5,30.3,29.4,28.1,23.22,Low,0
2020-04-11 06:00:00,38.4,28.5,5.0,387.0,1005.9,7.9,39.2,35.9,39.8,29.07,Moderate,0
2020-04-11 12:00:00,26.5,62.8,2.3,516.0,1007.4,1.4,29.4,26.6,29.2,31.52,Moderate,0
2020-04-11 18:00:00,33.0,84.6,13.1,505.0,1011.9,3.9,35.7,33.2,40.4,38.53,High,0
2020-04-12 00:00:00,34.8,55.8,7.4,548.0,1016.9,0.4,36.7,33.8,39.6,32.38,Moderate,0
2020-04-12 06:00:00,37.6,94.6,7.8,786.0,1014.4,0.8,41.4,37.9,52.2,45.18,High,0
2020-04-12 12:00:00,39.0,70.9,4.9,990.0,1010.4,1.1,42.0,38.6,50.3,42.1,High,0
2020-04-12 18:00:00,26.1,25.6,20.2,340.0,989.4,0.6,25.0,24.7,21.0,16.87,Low,0
2020-04-13 00:00:00,23.3,94.5,2.4,452.0,1000.1,5.6,27.7,24.7,27.7,38.98,High,0
2020-04-13 06:00:00,42.9,50.6,13.9,344.0,1013.2,1.9,43.8,40.7,50.5,32.42,Moderate,1
2020-04-13 12:00:00,36.3,41.6,9.4,597.0,1007.5,1.0,37.3,34.7,38.7,29.68,Moderate,0
2020-04-13 18:00:00,28.8,61.8,24.5,415.0,1013.3,2.1,29.0,28.5,28.1,27.36,Low,0
2020-04-14 00:00:00,44.9,42.8,17.9,610.0,1023.9,0.9,44.9,42.5,50.8,32.21,Moderate,1
2020-04-14 06:00:00,34.8,26.5,3.9,826.0,993.2,0.0,35.7,33.1,34.9,27.7,Low,0
2020-04-14 12:00:00,42.3,20.1,14.8,50.0,1016.4,1.2,41.5,38.8,40.9,21.9,Low,0
2020-04-14 18:00:00,34.5,53.7,12.8,673.0,1001.7,1.5,35.6,33.6,37.7,31.96,Moderate,0
2020-04-15 00:00:00,48.4,82.8,8.9,435.0,1014.4,6.0,51.5,46.9,73.6,46.06,High,1
2020-04-15 06:00:00,46.3,62.9,14.0,665.0,1004.6,0.1,47.8,44.5,60.7,38.78,High,1
2020-04-15 12:00:00,32.3,94.9,5.7,326.0,1026.3,1.1,36.4,32.7,42.3,39.95,High,0
2020-04-15 18:00:00,40.8,41.5,10.1,849.0,1006.3,0.2,41.7,39.0,45.3,33.15,Moderate,0
2020-04-16 00:00:00,38.5,41.0,9.5,778.0,998.6,0.2,39.4,36.9,41.8,31.58,Moderate,0
2020-04-16 06:00:00,43.6,32.0,5.1,692.0,1009.2,1.4,44.6,41.1,48.0,32.28,Moderate,1
2020-04-16 12:00:00,27.2,32.3,7.4,748.0,1008.2,0.4,27.9,26.4,25.6,24.58,Low,0
2020-04-16 18:00:00,38.8,41.4,6.5,364.0,1016.4,2.1,40.1,36.7,42.9,29.98,Moderate,0
2020-04-17 00:00:00,41.4,79.5,12.2,395.0,1009.5,1.1,43.9,40.4,55.8,39.41,High,1
2020-04-17 06:00:00,21.7,87.9,21.0,738.0,1029.8,0.4,23.6,23.3,21.1,33.22,Moderate,0
2020-04-17 12:00:00,25.7,93.1,3.1,358.0,1003.9,1.0,30.0,26.7,31.2,37.26,Moderate,0
2020-04-17 18:00:00,19.7,37.4,12.5,911.0,1004.0,0.0,20.1,20.0,16.1,22.55,Low,0
2020-04-18 00:00:00,32.1,86.1,6.3,469.0,999.0,3.0,35.6,32.4,40.4,39.28,High,0
2020-04-18 06:00:00,39.0,44.6,17.2,675.0,1005.9,0.0,39.2,37.3,41.9,30.32,Moderate,0
2020-04-18 12:00:00,44.5,28.5,12.4,1075.0,1007.3,0.0,44.4,42.1,46.8,32.73,Moderate,1
2020-04-18 18:00:00,34.5,85.3,2.5,373.0,1007.8,1.4,38.5,34.4,45.4,39.64,High,0
2020-04-19 00:00:00,45.4,67.7,10.7,567.0,1005.7,5.4,47.5,43.8,61.1,41.36,High,1
2020-04-19 06:00:00,24.3,32.4,8.6,814.0,998.9,2.9,24.9,23.8,21.9,24.44,Low,0
2020-04-19 12:00:00,22.1,52.2,3.5,788.0,996.2,0.4,24.3,22.5,22.0,28.35,Moderate,0
2020-04-19 18:00:00,33.6,41.5,6.4,468.0,1001.2,0.3,34.9,32.2,35.5,27.83,Low,0
2020-04-20 00:00:00,36.7,75.3,10.3,421.0,1016.4,1.5,39.2,36.1,46.0,36.96,Moderate,0
2020-04-20 06:00:00,33.8,54.0,6.5,492.0,1018.6,2.6,35.7,32.8,37.9,32.01,Moderate,0
2020-04-20 12:00:00,19.5,94.2,18.5,912.0,1004.2,0.7,22.0,21.8,18.9,35.71,Moderate,0
2020-04-20 18:00:00,33.4,24.1,8.5,480.0,995.6,0.8,33.6,31.4,31.8,23.24,Low,0
2020-04-21 00:00:00,24.9,46.6,6.1,570.0,1004.2,0.2,26.5,24.6,24.5,25.98,Low,0
2020-04-21 06:00:00,38.7,56.1,10.8,443.0,1025.9,0.2,40.2,37.2,45.3,32.67,Moderate,0
2020-04-21 12:00:00,36.6,57.7,11.7,726.0,1015.0,1.3,38.1,35.7,42.0,34.46,Moderate,0
2020-04-21 18:00:00,27.4,43.7,17.3,589.0,1010.5,0.2,27.5,26.8,25.3,24.28,Low,0
2020-04-22 00:00:00,30.4,74.7,9.8,299.0,1014.6,0.3,33.0,30.3,35.2,32.74,Moderate,0
2020-04-22 06:00:00,26.6,85.6,11.4,308.0,1020.4,0.4,29.5,27.2,30.2,33.54,Moderate,0
2020-04-22 12:00:00,33.6,90.4,7.4,50.0,993.5,0.9,37.2,33.5,43.6,36.93,Moderate,0
2020-04-22 18:00:00,40.7,80.4,24.9,342.0,1001.1,0.1,41.7,39.8,52.1,36.03,Moderate,0
2020-04-23 00:00:00,27.1,83.8,12.3,748.0,999.7,1.0,29.8,28.1,30.6,36.64,Moderate,0
2020-04-23 06:00:00,37.5,61.3,10.5,881.0,1010.9,4.0,39.3,36.8,44.5,38.11,High,0
2020-04-23 12:00:00,30.3,81.9,6.5,721.0,1006.6,0.0,33.6,30.9,36.7,38.22,High,0
2020-04-23 18:00:00,28.4,42.8,18.7,689.0,1012.6,1.5,28.3,27.7,26.2,25.43,Low,0
2020-04-24 00:00:00,33.3,49.9,2.3,518.0,999.9,2.7,35.5,32.2,37.2,31.83,Moderate,0
2020-04-24 06:00:00,26.8,43.8,10.8,744.0,1018.7,0.6,27.7,26.4,25.8,26.64,Low,0
2020-04-24 12:00:00,30.1,55.1,5.8,622.0,1004.3,0.2,32.2,29.6,32.7,30.9,Moderate,0
2020-04-24 18:00:00,25.6,41.4,16.2,1001.0,1011.9,0.1,25.7,25.5,22.9,26.17,Low,0
2020-04-25 00:00:00,47.8,92.1,11.8,525.0,1017.0,1.5,51.0,46.8,74.9,46.64,High,1
2020-04-25 06:00:00,34.2,43.5,10.6,886.0,1016.2,1.2,35.1,33.2,35.8,31.21,Moderate,0
2020-04-25 12:00:00,29.1,27.4,4.2,769.0,1008.6,0.4,30.0,27.9,27.9,25.01,Low,0
2020-04-25 18:00:00,35.5,59.5,9.0,734.0,1013.2,2.7,37.4,34.8,41.1,35.5,Moderate,0
